metric	comparison	case_id	spearman_rho	top1_overlap	tie_aware_top3_overlap_fraction
constraint_navigation	Four-judge median	case_CL120_EHR_059	0.7985688936855303	1.0	0.42857142857142855
constraint_navigation	Four-judge median	case_CL120_EHR_060	0.8676964151406811	1.0	0.6666666666666666
constraint_navigation	Four-judge median	case_CL120_EHR_061	0.5136190432414568	1.0	0.44999999999999996
constraint_navigation	Four-judge median	case_CL120_EHR_062	0.8588556215822332	1.0	0.6
constraint_navigation	Four-judge median	case_CL120_EHR_063	0.33116883116883117	1.0	0.375
constraint_navigation	Four-judge median	case_CL120_EHR_064			
constraint_navigation	Four-judge median	case_CL120_EHR_065	0.8551315688243535	1.0	0.5
constraint_navigation	Four-judge median	case_CL120_EHR_066	0.683599072781475	1.0	0.42857142857142855
constraint_navigation	Four-judge median	case_CL120_EHR_067	0.8573528234980707	1.0	0.6
constraint_navigation	Four-judge median	case_CL120_EHR_068			
constraint_navigation	Four-judge median	case_CL120_EHR_069	0.4992437359970869	1.0	0.3333333333333333
constraint_navigation	Four-judge median	case_CL120_EHR_070	0.4303314829119352	1.0	0.3333333333333333
constraint_navigation	Four-judge median	case_CL120_EHR_071			
constraint_navigation	Four-judge median	case_CL120_EHR_072	0.7874992309581578	1.0	0.375
constraint_navigation	Four-judge median	case_CL120_EHR_073	0.49974509302447256	1.0	0.3333333333333333
constraint_navigation	Four-judge median	case_CL120_EHR_074			
constraint_navigation	Four-judge median	case_CL120_EHR_075			
constraint_navigation	Four-judge median	case_CL120_EHR_076	0.48827307526269564	1.0	0.375
constraint_navigation	Four-judge median	case_CL120_EHR_077	0.8858258858263288	1.0	0.75
constraint_navigation	Four-judge median	case_CL120_EHR_078			
constraint_navigation	Four-judge median	case_CL120_EHR_079	0.714267137971569	1.0	0.5
constraint_navigation	Four-judge median	case_CL120_EHR_080	0.4830096377200577	1.0	0.39999999999999997
constraint_navigation	Four-judge median	case_CL120_EHR_081			
constraint_navigation	Four-judge median	case_CL120_EHR_082	0.9528301886792453	1.0	0.7777777777777777
constraint_navigation	Four-judge median	case_CL120_EHR_083	0.8079756941618663	1.0	0.42857142857142855
constraint_navigation	Four-judge median	case_CL120_EHR_084			
constraint_navigation	Four-judge median	case_CL120_EHR_085			
constraint_navigation	Four-judge median	case_CL120_EHR_086	0.3641975308641976	1.0	0.328125
constraint_navigation	Four-judge median	case_CL120_EHR_087	0.6018977229583437	1.0	0.5
constraint_navigation	Four-judge median	case_CL120_EHR_088			
constraint_navigation	Four-judge median	case_CL120_EHR_089		1.0	0.3
constraint_navigation	Four-judge median	case_CL120_EHR_090	0.22893125619482932	0.0	0.16666666666666666
constraint_navigation	Four-judge median	case_CL120_EHR_091			
constraint_navigation	Four-judge median	case_CL120_EHR_092	0.6481292015185827	0.0	0.4444444444444444
constraint_navigation	Four-judge median	case_CL120_EHR_093	0.6605864296449563	1.0	0.625
constraint_navigation	Four-judge median	case_CL120_EHR_094			
constraint_navigation	Four-judge median	case_CL120_EHR_095			
constraint_navigation	Four-judge median	case_CL120_EHR_096	0.23392422138263003	1.0	0.3428571428571428
constraint_navigation	Four-judge median	case_CL120_EHR_097	0.578616352201258	1.0	0.6666666666666666
constraint_navigation	Four-judge median	case_CL120_EHR_098			
constraint_navigation	Four-judge median	case_CL120_EHR_099	0.622202569150952	1.0	0.3333333333333333
constraint_navigation	Four-judge median	case_CL120_EHR_100	0.5091750772173156	1.0	0.3333333333333333
constraint_navigation	Four-judge median	case_CL120_EHR_101			
constraint_navigation	Four-judge median	case_CL120_EHR_102	0.5418066141348761	1.0	0.39999999999999997
constraint_navigation	Four-judge median	case_CL120_EHR_103	0.8462174165567122	1.0	0.6
constraint_navigation	Four-judge median	case_CL120_EHR_104			
constraint_navigation	Four-judge median	case_CL120_EHR_105			
constraint_navigation	Four-judge median	case_CL120_EHR_106	0.3849001794597506	1.0	0.3214285714285714
constraint_navigation	Four-judge median	case_CL120_EHR_107	0.7391304347826088	1.0	0.6666666666666666
constraint_navigation	Four-judge median	case_CL120_EHR_108			
constraint_navigation	Four-judge median	case_CL120_EHR_109	0.6173531515539622	1.0	0.6
constraint_navigation	Four-judge median	case_CL120_EHR_110	0.4624928836271591	0.0	0.5
constraint_navigation	Four-judge median	case_CL120_EHR_111			
constraint_navigation	Four-judge median	case_CL120_EHR_112	0.6717514421272203	1.0	0.42857142857142855
constraint_navigation	Four-judge median	case_CL120_EHR_113	0.5	1.0	0.3333333333333333
constraint_navigation	Four-judge median	case_CL120_EHR_114			
constraint_navigation	Four-judge median	case_CL120_EHR_115			
constraint_navigation	Four-judge median	case_CL120_EHR_116	0.5565783198414301	1.0	0.42857142857142855
constraint_navigation	Four-judge median	case_CL120_EHR_117	0.8180194502977041	1.0	0.42857142857142855
constraint_navigation	Four-judge median	case_CL120_EHR_118			
constraint_navigation	Four-judge median	case_CL120_EHR_119	0.27936599985616917	1.0	0.3428571428571428
constraint_navigation	Four-judge median	case_CL120_EHR_120	0.6418971899655195	0.0	0.7777777777777777
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_001	0.8731696390689547	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_002			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_003	0.6738493436730821	1.0	0.8333333333333334
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_004	0.33129457822453967	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_005			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_006	0.6333848226522883	1.0	0.42857142857142855
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_007			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_008			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_009			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_010	0.11577576242674911	0.0	0.2857142857142857
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_011	0.29462782549439476	1.0	0.3333333333333333
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_012			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_013			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_014	0.285335163306633	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_015	0.8911776520880512	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_016			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_017			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_018			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_019			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_020			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_021	0.7187143959420597	1.0	1.0
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_022			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_023	0.7027568881677673	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_024			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_025	0.21892795128251838	1.0	0.375
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_026			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_027	0.7362131616922125	1.0	0.625
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_028	0.9939209163101398	1.0	1.0
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_029			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_030			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_031			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_032			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_033			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_034	0.6873097955096018	1.0	0.4444444444444444
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_035			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_036			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_037			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_038			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_039			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_040			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_041	0.5852730494963024	1.0	0.6
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_042			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_043			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_044			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_045	0.7740271947157342	1.0	0.7777777777777777
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_046			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_047			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_048	0.40546141179147566	1.0	0.3333333333333333
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_049			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_050	0.6634338948881556	1.0	0.5
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_051	0.42729578082097786	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_052			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_053			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_054	0.5203123445895574	0.0	0.5
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_055			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_056			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_057	0.6630974859415989	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_058			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_059			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_060			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_061			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_062			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_063			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_064	0.2866725314409116	0.0	0.3333333333333333
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_065			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_066			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_067			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_068	0.05892556509887896	1.0	0.3333333333333333
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_069			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_070			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_071	0.8434858079739895	1.0	0.75
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_072			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_073			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_074	0.5237244570344243	0.0	0.3703703703703704
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_075	0.9783328620767304	1.0	1.0
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_076			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_077	0.4149103958696451	1.0	0.4444444444444444
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_078	0.04378559025650368	1.0	0.375
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_079			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_080			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_081	0.6056017439061929	0.0	1.0
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_082			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_083			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_084	0.5130976815083369	1.0	0.4444444444444444
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_085	0.21432292492162133	1.0	0.3333333333333333
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_086			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_087	0.5019217726284738	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_088	0.8110524957758963	1.0	0.8333333333333334
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_089			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_090			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_091	0.8117222039170549	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_092			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_093			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_094	0.5512654870631488	1.0	0.3333333333333333
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_095	0.8197460121714569	1.0	0.75
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_096			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_097	0.38274521870171596	1.0	0.3333333333333333
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_098	-0.04433293138324429	1.0	0.3125
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_099			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_100			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_101	0.652297277924993	1.0	0.5
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_102			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_103			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_104	-0.22453655975512465	1.0	0.25
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_105	0.3703703703703703	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_106			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_107	0.6533291972849643	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_108	0.8680790595108567	1.0	0.7777777777777777
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_109			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_110			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_111	0.5173733267531955	1.0	0.5555555555555555
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_112			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_113			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_114	0.796790776255311	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_115	0.5111043545379566	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_116			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_117	0.6773384730125749	1.0	0.6
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_118	0.6012526109667694	1.0	0.75
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_119			
dynamic_reprioritization	GPT-5.5	case_CL120_EHR_120			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_001	0.8810975609756098	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_002			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_003	0.6355417746376502	1.0	0.5
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_004	0.8404599542495103	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_005			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_006	0.4479517556790799	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_007			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_008			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_009			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_010	-0.14722390039423164	0.0	0.3333333333333333
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_011	0.8265354366423002	1.0	0.7777777777777777
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_012			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_013			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_014	-0.07975460122699388	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_015	0.5046368843962634	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_016			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_017			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_018			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_019			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_020			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_021	0.6707441766510146	1.0	1.0
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_022			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_023	0.6304469436561907	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_024			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_025	0.4877300613496932	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_026			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_027	0.9174354825988627	1.0	0.8333333333333334
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_028	0.3513061029379257	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_029			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_030			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_031			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_032			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_033			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_034	0.16718346377260584	0.0	0.05555555555555555
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_035			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_036			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_037			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_038			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_039			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_040			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_041	0.6513791926451925	1.0	0.5
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_042			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_043			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_044			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_045	0.5724069112934147	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_046			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_047			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_048	0.23854214911071145	0.0	0.3333333333333333
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_049			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_050	0.7888358808987012	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_051	0.7747504023720218	1.0	0.4444444444444444
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_052			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_053			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_054	0.3524672024945808	1.0	0.39999999999999997
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_055			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_056			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_057	0.8253787009609589	1.0	0.5238095238095237
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_058			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_059			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_060			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_061			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_062			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_063			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_064	0.47662773700360045	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_065			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_066			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_067			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_068	0.2654523290995772	1.0	0.3333333333333333
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_069			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_070			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_071	0.7120076675988992	1.0	0.75
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_072			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_073			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_074	0.900017578640001	1.0	0.7777777777777777
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_075	0.4272466296411038	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_076			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_077	0.3938629341629373	1.0	0.3333333333333333
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_078	0.4165717098926783	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_079			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_080			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_081	0.8642010381522544	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_082			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_083			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_084	0.7405656621799313	1.0	0.4444444444444444
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_085	0.648321074369863	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_086			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_087	0.5312603762805561	1.0	0.5
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_088	0.7476958470893104	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_089			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_090			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_091	0.707722459824028	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_092			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_093			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_094	-0.1609914836328797	0.0	0.3333333333333333
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_095	0.8391098304527899	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_096			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_097	0.6491612333195845	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_098	0.4114006450241357	1.0	0.5555555555555555
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_099			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_100			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_101	0.5779843540372835	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_102			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_103			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_104	-0.054326686710022075	1.0	0.25
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_105	0.8390133089328923	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_106			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_107	0.7138765681703239	0.0	1.0
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_108	0.4361561198493678	1.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_109			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_110			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_111	0.5842005842008763	1.0	0.611111111111111
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_112			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_113			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_114	0.82300556845641	1.0	0.7222222222222223
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_115	0.7816309677187628	1.0	0.7777777777777777
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_116			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_117	0.826100632420848	1.0	0.7777777777777777
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_118	0.7781190959104828	0.0	0.6666666666666666
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_119			
dynamic_reprioritization	GPT-5.6-Sol	case_CL120_EHR_120			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_001	0.4121918329908262	1.0	0.6666666666666666
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_002			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_003	0.365655170486763	1.0	0.4444444444444444
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_004	0.42513287478830214	1.0	0.6666666666666666
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_005			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_006	0.3999425454624962	1.0	0.3333333333333333
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_007			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_008			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_009			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_010	-0.3454246398538787	0.0	0.0
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_011	-0.1342188730482898	1.0	0.3333333333333333
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_012			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_013			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_014	-0.14784553425387115	1.0	0.25
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_015	-0.32976262789404426	1.0	0.19999999999999998
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_016			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_017			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_018			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_019			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_020			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_021	-0.5951730952653119	0.0	0.0
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_022			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_023	-0.24296145131679994	0.0	0.0
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_024			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_025	0.16147327838345835	1.0	0.25
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_026			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_027	-0.15077565448424943	0.0	0.0
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_028	0.09082487681884432	0.0	0.39999999999999997
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_029			
dynamic_reprioritization	DeepSeek-V4-Pro	case_CL120_EHR_030			
